SMILES,PCE
S=C(N(CC)C1=O)SC1=CC2=CC(CCCCCCCC)=C(S2)C3=CC=C(S3)C4=C(CCCCCCCC)C=C(S4)C(S5)=CC6=C5C(C7=CC=C(CCCCCCCCCCCC)S7)=C8C(SC(C9=CC(CCCCCCCC)=C(C%10=CC=C(C%11=C(CCCCCCCC)C=C(C=C(SC(N%12CC)=S)C%12=O)S%11)S%10)S9)=C8)=C6C%13=CC=C(CCCCCCCCCCCC)S%13,6.99
O=C(/C(S/1)=C/C2=CC(CCCCCCCC)=C(S2)C(S3)=CC(CCCCCCCCCCCC)=C3C4=CC(SC(C5=C(CCCCCCCCCCCC)C=C(C6=C(CCCCCCCC)C=C(/C=C7SC(C(C#N)C#N)N(CC)C\7=O)S6)S5)=C8)=C8S4)N(CC)C1=C(C#N)\C#N,7.03
CCCCC(CC)CC1(CC(CC)CCCC)C2=C(SC(C3=CC=C(C(C4=NSN=C54)=C(F)C(F)=C5C6=CC=C(S6)C7=CC8=C(S7)C9=C(C8(CC(CC)CCCC)CC(CC)CCCC)C=C(C%10=C(C%11(CC(CC)CCCC)CC(CC)CCCC)C=C(C%12=CC=C(C(C%13=NSN=C%14%13)=C(F)C(F)=C%14C%15=CC=C(S%15)C%16=CC%17=C(S%16)C%18=C(C%17(CC(CC)CCCC)CC(CC)CCCC)C=C(C%19=C(C%20(CC(CC)CCCC)CC(CC)CCCC)C=C(C%21=CC=C(C(C%22=NSN=C%23%22)=C(F)C(F)=C%23C%24=CC=C(S%24)C%25=CC%26=C(S%25)C%27=C(C%26(CC(CC)CCCC)CC(CC)CCCC)C=C(C%28=C(C%29(CC(CC)CCCC)CC(CC)CCCC)C=C(C%30=CC=C(C%31=C(F)C(F)=C(C%32=CC=C(C%33=CC=C(CCCCCC)S%33)S%32)C%34=NSN=C%31%34)S%30)S%28)C%29=C%27)S%21)S%19)C%20=C%18)S%12)S%10)C%11=C9)S3)=C2)C%35=CC(C%36(CC(CC)CCCC)CC(CC)CCCC)=C(C%37=C%36C=C(C%38=CC=C(C%39=C(F)C(F)=C(C%40=CC=C(C%41=CC=C(CCCCCC)S%41)S%40)C%42=NSN=C%39%42)S%38)S%37)C=C%351,7.04
OC1=C(C2=C([O-])/C(C2=O)=C\C3=[N+](CCCCCC)C(C=CC(C4=CC(SC5=C6C(C7=CC=C(CCCCCC)C=C7)(C8=CC=C(CCCCCC)C=C8)C9=C5C=C(C(C%10=CC=C(CCCCCC)C=C%10)(C%11=CC=C(CCCCCC)C=C%11)C%12=C%13SC%14=C%12SC(C%15=CC=C([N+](CCCCCC)=C(/C=C%16C([O-])=C(C%17=C(O)C=C(N%18C(CCC%19)C%19C%20=C%18C=CC(C#N)=C%20)C=C%17O)C\%16=O)C%21(C)C)C%21=C%15)=C%14)C%13=C9)=C6S4)=C%22)=C%22C3(C)C)C(O)=CC(N%23C%24C(CCC%24)C%25=C%23C=CC([N+]#[C-])=C%25)=C1,7.05
FC1=C(C2=CC=C(S2)C3=C(OC(CCCCCC)CCCC)C=C(C4=CC=CS4)C(OC(CCCCCC)CCCC)=C3)C5=NSN=C5C(C6=CC=C(S6)C7=C(OC(CCCCCC)CCCC)C=C(C8=CC=C(C9=C(F)C(F)=C(C%10=CC=C(S%10)C%11=C(OC(CCCCCC)CCCC)C=C(C%12=CC=CS%12)C(OC(CCCCCC)CCCC)=C%11)C%13=NSN=C9%13)S8)C(OC(CCCCCC)CCCC)=C7)=C1F,7.06
CCCCCCCCCCC1=C(CCCCCCCCCC)SC(C2=C3C(C(SC(C4=CC(CCCCCCCC)=C(C5=CC=C(C6=C(CCCCCCCC)C=C(/C=C7C(N(CC)C(S/7)=S)=O)S6)S5)S4)=C8)=C8S3)=C(C9=CC(CCCCCCCCCC)=C(CCCCCCCCCC)S9)C%10=C2C(SC(C%11=CC(CCCCCCCC)=C(C%12=CC=C(C%13=C(CCCCCCCC)C=C(/C=C%14C(N(CC)C(S/%14)=S)=O)S%13)S%12)S%11)=C%15)=C%15S%10)=C1,7.1
N#C/C(C#N)=C/C1=CC2=C(C(S3)=C(C4=C3C5=C(C6=C(N5CCCCC)C=C(/C=C(C#N)/C#N)S6)S4)N2CCCCC)S1,7.1
S=C(N(CC)C/1=O)SC1=C/C2=CC(CCCCCCCC)=C(C3=CC=C(S3)C4=C(CCCCCCCC)C=C(C5=CC6=C(S5)C(C7=CC=C(CC(CC)CCCC)S7)=C8C(SC(C(S9)=CC%10=C9C(C%11=CC=C(CC(CC)CCCC)S%11)=C%12C(SC(C(S%13)=CC%14=C%13C(C%15=CC=C(CC(CC)CCCC)S%15)=C%16C(SC(C%17=CC(CCCCCCCC)=C(C%18=CC=C(C%19=C(CCCCCCCC)C=C(S%19)/C=C(SC(N%20CC)=S)/C%20=O)S%18)S%17)=C%16)=C%14C%21=CC=C(CC(CC)CCCC)S%21)=C%12)=C%10C%22=CC=C(CC(CC)CCCC)S%22)=C8)=C6C%23=CC=C(CC(CC)CCCC)S%23)S4)S2,7.14
S=C(N(CCCCCCCC)C/1=O)SC1=C/C2=CC(CCCCCCCC)=C(C3=CC=C(C4=C(CCCCCCCC)C=C(C5=CC(F)=C(C6=C(F)C=C(S6)C7=CC(CCCCCCCC)=C(S7)C8=CC=C(S8)C9=C(CCCCCCCC)C=C(S9)/C=C(SC(N%10CCCCCCCC)=S)/C%10=O)S5)S4)S3)S2,7.14
S=C(N(CC)C/1=O)SC1=C/C2=C(CCCCCCCC)C=C(S2)C3=CC=C(C4=CC(CCCCCCCC)=C(S4)C5=CC=C6C(SC(C=C(C7=C(CCCCCCCC)C=C(C8=CC=C(C9=CC(CCCCCCCC)=C(/C=C%10C(N(CC)C(S/%10)=S)=O)S9)C%11=NSN=C8%11)S7)C=C%12)C%12N6CCOCCOC)=C5)C%13=NSN=C3%13,7.16
S=C(N(CC)C/1=O)SC1=C/C2=CC(CCCCCCCC)=C(C3=CC=C(S3)C4=C(CCCCCCCC)C=C(C(S5)=CC6=C5C(C7=CC=C(CC(CC)CCCC)S7)=C8C(SC(C9=CC(CCCCCCCC)=C(C%10=CC=C(C%11=C(CCCCCCCC)C=C(S%11)/C=C(SC(N%12CC)=S)/C%12=O)S%10)S9)=C8)=C6C%13=CC=C(CC(CC)CCCC)S%13)S4)S2,7.18
CCCCCCC1=CC=C(C=C1)C2(C3=CC=C(CCCCCC)C=C3)C4=CC5=C(C(C6=CC=C(CCCCCC)C=C6)(C7=CC=C(CCCCCC)C=C7)C8=C5SC9=C8SC(C%10=CC=CS%10)=C9)C=C4C%11=C2C(SC(C%12=C(CCCCCCCC)C%13=C(C=C(C%14=C(F)C(F)=C(C%15=CC%16=C(C(CCCCCCCC)=C(C%17=CC=CS%17)S%16)S%15)C%18=NSN=C%14%18)S%13)S%12)=C%19)=C%19S%11,7.2
CCCCC(CC)CC(C=C1)=CC=C1C2=CC3=C(SC(C4=CC(CCCCCCCC)=C(C5=CC=C(C6=C(CCCCCCCC)C=C(/C=C(C(OCCCCCCCC)=O)\C#N)S6)S5)S4)=C7)C7=C(C8=CC=C(CC(CC)CCCC)C=C8)C=C3C9=C2C=C(C%10=CC(CCCCCCCC)=C(C%11=CC=C(C%12=C(CCCCCCCC)C=C(/C=C(C(OCCCCCCCC)=O)\C#N)S%12)S%11)S%10)S9,7.2
O=C(OCC(CC)CCCC)/C(C#N)=C/C(S1)=CC=C1C2=C(OCCCCCCCC)C(OCCCCCCCC)=C(C3=NSN=C32)C4=CC=C(S4)C(S5)=CC6=C5C(C7=CC=C(CC(CC)CCCC)S7)=C(C=C(C8=CC=C(C9=C(OCCCCCCCC)C(OCCCCCCCC)=C(C%10=CC=C(/C=C(C(OCC(CC)CCCC)=O)\C#N)S%10)C%11=NSN=C9%11)S8)S%12)C%12=C6C%13=CC=C(CC(CC)CCCC)S%13,7.2
CCCCC(CC)CN(C(C=CC(/C=C1C(C(C=CC=C2)=C2C\1=O)=O)=C3)=C3S4)C(C4=C5)=CC=C5C(C=C6)=CC=C6N(C7=CC=CC=C7)C8=CC=CC=C8,7.25
FC1=C(C2=NSN=C2C(C3=CC4=C(C(C(CC(CC)CCCC)(CC(CC)CCCC)C5=C6C=C7C(C(SC8=C9SC(C%10=C(F)C(F)=C(C%11=CC(SC(CCCCCC)=C%12)=C%12S%11)C%13=NSN=C%13%10)=C8)=C9C7(CC(CC)CCCC)CC(CC)CCCC)=C5)=C6S4)S3)=C1F)C%14=CC(SC(CCCCCC)=C%15)=C%15S%14,7.35
CCCN(C(C=CC(C#CC1=CC=C(N(C2=CC=CC=C2)C3=CC=CC=C3)C=C1)=C4)=C4S5)C(C5=C6)=CC=C6/C(/C(C(C=C7)=CC=C7N(C8=CC=CC=C8)C9=CC=CC=C9)=C%10C=C/C(C=C/%10)=C(C#N)\C#N)=C(C#N)/C#N,7.35
CCCCCCCCC1=C(C(S2)=CC=C2C3=C(CCCCCCCC)C=C(C4=CC5=C(OCC(CC)CCCC)C6=C(C=C(C7=CC(CCCCCCCC)=C(C8=CC=C(C9=C(CCCCCCCC)C=C(/C=C(S%10)/C(N(CC)C%10=S)=O)S9)S8)S7)S6)C(OCC(CC)CCCC)=C5S4)S3)SC(/C=C(S%11)/C(N(CC)C%11=S)=O)=C1,7.38
CC1(C)C(C=C2C([O-])=C(C3=C(O)C=C(N4C(CCC5)C5C6=C4C=CC=C6)C=C3O)C2=O)=[N+](CCCC)C7=CC=C(C8=CC(C(S8)=C9C%10=CC=C(CC(CC)CCCC)S%10)=C(C%11=CC=C(CC(CC)CCCC)S%11)C%12=C9C=C(C%13=CC=C([N+](CCCC)=C(C=C%14C([O-])=C(C%15=C(O)C=C(N%16C(CCC%17)C%17C%18=C%16C=CC=C%18)C=C%15O)C%14=O)C%19(C)C)C%19=C%13)S%12)C=C71,7.41
CCC(CCCC)CN1C2=C(C=C(C3=CC(C(OCC(CCCC)CC)=C(SC(C(C=C4)=CC5=C4N(CC(CCCC)CC)C6=C(S5)C=C(/C=C7C(C(C=CC=C8)=C8C\7=O)=O)C=C6)=C9)C9=C%10OCC(CCCC)CC)=C%10S3)C=C2)SC%11=C1C=CC(/C=C%12C(C(C=CC=C%13)=C%13C\%12=O)=O)=C%11,7.45
CCCCCCCCC(C=C(C1=CC=C(C2=CC(CCCCCCCC)=C(CC(C#N)C(OCCCCCCCC)=O)S2)S1)S3)=C3C(S4)=CC5=C4C(C6=CC=C(CC(CC)CCCC)S6)=C(C=C(C7=C(CCCCCCCC)C=C(C8=CC=C(C9=CC(CCCCCCCC)=C(/C=C(C(OCCCCCCCC)=O)/C#N)S9)S8)S7)S%10)C%10=C5C%11=CC=C(CC(CC)CCCC)S%11,7.48
O=C1C(C2=C(C3=CC=C(C4=C(C=C(C5=CC=C(C(N(CC(CCCCCC)CCCCCCCC)C6=O)=C7C6=C(C8=CSC(C9=CC%10=C(C(C(C=C%11)=CC=C%12)=C%12C=C%10)C%11=C9)=C8)N(CC(CCCCCC)CCCCCCCC)C7=O)S5)C(F)=C4)F)S3)N1CC(CCCC)CCCCCCCC)=C(N(CC(CCCCCCCC)CCCCCC)C2=O)C(S%13)=CC=C%13C%14=CC%15=C%16C%17=C(C=CC%16=C%14)C=CC=C%17C=C%15,7.54
CCCCC(CC)CC1(CC(CC)CCCC)C2=CC3=C(C=C2C4C1C=C(C5=CC(SC(C6=C(F)C(F)=C(C7=CC=C(C8=CC=C(CCCCCCCCCCCC)S8)S7)C9=NSN=C69)=C%10)=C%10S5)S4)C(CC(CC)CCCC)(CC(CC)CCCC)C%11=C3SC(C%12=CC(SC(C%13=C(F)C(F)=C(C%14=CC=C(C%15=CC=C(CCCCCCCCCCCC)S%15)S%14)C%16=NSN=C%13%16)=C%17)=C%17S%12)=C%11,7.57
CCCCCCCCC(CCCCCCCC)N1C2=C(C=C(C3=CC=CC=C3)C=C2)C(C1=C4)=CC=C4C(S5)=CC=C5C(C6=NSN=C67)=CC=C7C8=CC=C(S8)C9=CC=CC=C9,7.6
CCCCCCCCC(CCCCCCCC)N1C2=C(C3=C1C=C(C4=C(CCCCCC)C=C(C5=C(CCCCCC)C=C(/C=C(C#N)/C#N)S5)S4)S3)SC(C6=C(CCCCCC)C=C(C7=C(CCCCCC)C=C(/C=C(C#N)/C#N)S7)S6)=C2,7.63
CCCCCCCCC1=C(C2=C(CCCCCCCC)C=C(C3=CC(SC(/C=C(C(OCC(CC)CCCC)=O)\C#N)=C4)=C4S3)S2)SC(C(S5)=CC6=C5C(C7=CC=C(CC(CC)CCCC)S7)=C8C(SC(C9=CC(CCCCCCCC)=C(C%10=C(CCCCCCCC)C=C(C%11=CC(SC(/C=C(C(OCC(CC)CCCC)=O)\C#N)=C%12)=C%12S%11)S%10)S9)=C8)=C6C%13=CC=C(CC(CC)CCCC)S%13)=C1,7.72
FC1=C(C2=C(F)C=C(C3=CC(N(CC(CC)CCCC)C(/C4=C5C(C=CC(C6=CC=C(CCCCCCCC)S6)=C7)=C7N(CC(CC)CCCC)C\5=O)=O)=C4C=C3)S2)SC(C8=CC9=C(/C(C(N9CC(CC)CCCC)=O)=C%10C(N(CC(CC)CCCC)C%11=C\%10C=CC(C%12=CC=C(CCCCCCCC)S%12)=C%11)=O)C=C8)=C1,7.78
O=C(/C(S1)=C\C2=CC=C(C3=C4C(C(C5=C(CC(CCCC)CCCCCC)SC(CC(CCCC)CCCCCC)=C5C4=O)=O)=C(C6=CC=C(C7=CC8=C(C9=CC=C(CC(CC)CCCC)S9)C%10=C(C=C(C%11=CC=C(C%12=C(C(C%13=C(CC(CCCC)CCCCCC)SC(CC(CCCC)CCCCCC)=C%13C%14=O)=O)C%14=C(C%15=CC=C(/C=C%16SC(N(CC)C/%16=O)=S)S%15)S%12)S%11)S%10)C(C%17=CC=C(CC(CC)CCCC)S%17)=C8S7)S6)S3)S2)N(CC)C1=S,7.8
CCCCC(CC)CC(S1)=CC=C1C2=C3C(C=C(C4=CC(CCCCCCCC)=C(C5=CC=C(C6=C(CCCCCCCC)C=C(/C=C7C(N(CC)C8=C\7C=C(F)C(F)=C8)=O)S6)S5)S4)S3)=C(C9=CC=C(CC(CC)CCCC)S9)C%10=C2C=C(C%11=CC(CCCCCCCC)=C(C%12=CC=C(C%13=C(CCCCCCCC)C=C(/C=C%14C(C=C(F)C(F)=C%15)=C%15N(CC)C\%14=O)S%13)S%12)S%11)S%10,7.8
CCC(CCCC)CC1=CC=C(C2=C(C=C(C3=C(F)C(F)=C(C4=CC5=C(S4)C(C6=CC=C(CC(CCCC)CC)S6)=C(C=CS7)C7=C5C8=CC=C(CC(CCCC)CC)S8)C9=NSN=C39)S%10)C%10=C(C%11=CC=C(CC(CCCC)CC)S%11)C%12=C2SC(C%13=C(F)C(F)=C(C%14=CC%15=C(C%16=CC=C(CC(CCCC)CC)S%16)C%17=C(C=CS%17)C(C%18=CC=C(CC(CCCC)CC)S%18)=C%15S%14)C%19=NSN=C%19%13)=C%12)S1,7.81
S=C(/C(S1)=C/C2=C(C=C(CC(CC)CCCC)S3)C3=C(C(S4)=CC5=C4C(C6=CC=C(CC(CC)CCCC)S6)=C(C=C(C7=C8C(C=C(CC(CC)CCCC)S8)=C(/C=C9SC(N(CC)C\9=S)=O)S7)S%10)C%10=C5C%11=CC=C(CC(CC)CCCC)S%11)S2)N(CC)C1=O,7.84
O=C1N(CC)C(S/C1=C\C2=CC=C(C3=CC(SC(C4=CC=C(C5=CC6=C(C(C7=CC=CS7)=C(C=C(C(S8)=CC=C8C9=CC(S%10)=C(S9)C=C%10C%11=CC=C(/C=C(C(N%12CC)=O)\SC%12=S)S%11)S%13)C%13=C6C%14=CC=CS%14)S5)S4)=C%15)=C%15S3)S2)=S,8
O=C(C1=C(C2=C3C=C(C4=C(CCCCCCCCCC)C=C(C5=CC=CS5)S4)S2)SC(C(S6)=C(CCCCCCCCCC)C=C6C(S7)=CC(C7=C8C9=CC=C(SCC(CC)CCCC)S9)=C(C%10=CC=C(SCC(CC)CCCC)S%10)C%11=C8C=C(S%11)C%12=CC=CS%12)=C1)N(CC(CCCCCCCC)CCCCCC)C3=O,8.02
CCCCCCCCC1=C(SC2=C1SC(C3=CC=C(/C(C(N4CC(CCCCCC)CCCCCCCC)=O)=C(C(N5CC(CCCCCC)CCCCCCCC)=O)/C(C5=C6)=CC=C6C(S7)=CC(S8)=C7C(CCCCCCCC)=C8C9=CC=CS9)C4=C3)=C2)C(S%10)=CC(C%10=C%11C(S%12)=CC=C%12CC(CC)CCCC)=C(C%13=CC=C(CC(CC)CCCC)S%13)C%14=C%11C=C(C%15=CC=CS%15)S%14,8.05
CCCCC(CC)CSC(S1)=CC=C1C2=C(C=C(C3=CC(SCCCCCCCC)=C(C4=CC=C(C5=C(SCCCCCCCC)C=C(/C=C6SC(N(CC)C/6=O)=S)S5)S4)S3)S7)C7=C(C8=CC=C(SCC(CC)CCCC)S8)C9=C2SC(C%10=CC(SCCCCCCCC)=C(C%11=CC=C(C%12=C(SCCCCCCCC)C=C(/C=C%13SC(N(CC)C/%13=O)=S)S%12)S%11)S%10)=C9,8.07
O=C(N(CC)/C(S/1)=C(C#N)\C#N)C1=C\C(S2)=CC(CCCCCCCC)=C2C3=CC(CCCCCCCC)=C(S3)C(S4)=CC(CCCCCCCC)=C4C5=CC(SC(C6=C(CCCCCCCC)C=C(C7=C(CCCCCCCC)C=C(C8=C(CCCCCCCC)C=C(/C=C9C(N(CC)/C(S/9)=C(C#N)\C#N)=O)S8)S7)S6)=C%10)=C%10S5,8.11
CCCCCCCCC(CCCCCC)CC1=CC=C(S1)C2=C3C(SC4=C3SC(C5=C6C(C=C(CC(CC)CCCC)S6)=C(/C=C7SC(N(CC)C\7=S)=O)S5)=C4)=C(C8=CC=C(CC(CCCCCC)CCCCCCCC)S8)C9=C2SC%10=C9SC(C%11=C%12C(C=C(CC(CC)CCCC)S%12)=C(/C=C%13SC(N(CC)C\%13=S)=O)S%11)=C%10,8.17
CCCCCCCCC(CCCCCCCC)N1C2=C(C3=C1C=C(C4=C(CCCCCC)C=C(C5=C(CCCCCC)C=C(/C=C6C(C(C=CC=C7)=C7C/6=O)=O)S5)S4)S3)SC(C8=C(CCCCCC)C=C(C9=C(CCCCCC)C=C(/C=C%10C(C(C=CC=C%11)=C%11C/%10=O)=O)S9)S8)=C2,8.22
CCCCC(CC)CC1(CC(CC)CCCC)C2=C(SC(C3=CC=C(C4=C(F)C(F)=C(C5=CC=C(C6=CC=C(CCCCCC)S6)S5)C7=NSN=C47)S3)=C2)C8=CC(C9(CC(CC)CCCC)CC(CC)CCCC)=C(C%10=C9C=C(C%11=CC=C(C%12=C(F)C(F)=C(C%13=CC=C(C%14=CC=C(CCCCCC)S%14)S%13)C%15=NSN=C%12%15)S%11)S%10)C=C81,8.27
CCCCC(CC)CC(S1)=CC=C1C2=C3C(C=C(C4=C(CCCCCC)C5=C(C=C(C6=C(CCCCCC)C=C(/C=C7CC(C(CC8=O)=O)=C8C=C/7)S6)S5)S4)S3)=C(C9=CC=C(CC(CC)CCCC)S9)C%10=C2C=C(C%11=C(CCCCCC)C%12=C(C=C(C%13=C(CCCCCC)C=C(/C=C%14CC(C(CC%15=O)=O)=C%15C=C/%14)S%13)S%12)S%11)S%10,8.3
CCCCC(CC)COC1=C2C(SC(C3=C4C(SC(C(OCCCCOCC5=CC(Cl)=C(Cl)C=C5)=O)=C4F)=C(C6=CC7=C(S6)C(OCC(CC)CCCC)=C8C(SC(C9=C%10C(SC(C(OCC(CCCC)CCCCCC)=O)=C%10F)=C(C)S9)=C8)=C7OC(CC)CCCCC)S3)=C2)=C(OC(CC)CCCCC)C%11=C1SC(C)=C%11,8.3
CCCCCCCCC1=C(C2=CC=C(C3=C(CCCCCCCC)C=C(/C=C4C(N(CC)C(S/4)=S)=O)S3)S2)SC(C5=CC6=C(C7=CC=C(C8=CC=C(CC(CCCCCC)CCCCCCCC)S8)S7)C(SC(C9=CC(CCCCCCCC)=C(C%10=CC=C(C%11=C(CCCCCCCC)C=C(/C=C%12SC(N(C)C\%12=O)=S)S%11)S%10)S9)=C%13)=C%13C(C%14=CC=C(C%15=CC=C(CC(CCCCCCCC)CCCCCC)S%15)S%14)=C6S5)=C1,8.33
O=C(/C(S/1)=C/C2=CC(CCCCCCCC)=C(S2)C(S3)=CC(CCCCCCCC)=C3C4=CC=C(C5=C(CCCCCCCC)C=C(C6=C(CCCCCCCC)C=C(/C=C7C(N(CC)/C(S/7)=C(C#N)/C#N)=O)S6)S5)S4)N(CC)C1=C(C#N)\C#N,8.42
CCCC/C(=C/C1=CC=C(C2=C3SC(C4=CC(CC(CC)CCCC)=C(C5=CC=C(C6=C(CC(CC)CCCC)C=C(/C=C(\C#N)C(=O)OCC(CC)CCCC)S6)S5)S4)=CC3=C(C3=CC=C(CC(CC)CCCC)S3)C3=C2C=C(C2=CC(CC(CC)CCCC)=C(C4=CC=C(C5=C(CC(CC)CCCC)C=C(/C=C(\C#N)C(=O)OCC(CC)CCCC)S5)S4)S2)S3)S1)CC,8.42
S=C(N(CC)C/1=O)SC1=C/C2=CC(CCCCCCCC)=C(C3=CC=C(S3)C4=C(CCCCCCCC)C=C(C(S5)=CC6=C5C(C7=CC=C(CC(CC)CCCC)S7)=C8C(SC(C(S9)=CC%10=C9C(C%11=CC=C(CC(CC)CCCC)S%11)=C%12C(SC(C%13=CC(CCCCCCCC)=C(C%14=CC=C(C%15=C(CCCCCCCC)C=C(S%15)/C=C(SC(N%16CC)=S)/C%16=O)S%14)S%13)=C%12)=C%10C%17=CC=C(CC(CC)CCCC)S%17)=C8)=C6C%18=CC=C(CC(CC)CCCC)S%18)S4)S2,8.56
FC1=C(C2=CC=C(S2)C3=C(OC(CCCCCC)CCCC)C=C(C4=CC=C(/C=C5C(C6=C(C\5=O)C=CC=C6)=O)S4)C(OC(CCCCCC)CCCC)=C3)C7=NSN=C7C(C8=CC=C(S8)C9=C(OC(CCCCCC)CCCC)C=C(C%10=CC=C(C%11=C(F)C(F)=C(C%12=CC=C(S%12)C%13=C(OC(CCCCCC)CCCC)C=C(C%14=CC=C(/C=C%15C(C%16=C(C\%15=O)C=CC=C%16)=O)S%14)C(OC(CCCCCC)CCCC)=C%13)C%17=NSN=C%11%17)S%10)C(OC(CCCCCC)CCCC)=C9)=C1F,8.59
FC1=C(C2=NSN=C2C(C3=CC=C(C4=CC5=C(C(C=C(C(CC(CC)CCCC)(CC(CC)CCCC)C6=C7SC(C8=CC=C(C9=C(F)C(F)=C(C%10=CC=C(C%11=CC=C(CCCCCC)S%11)S%10)C%12=NSN=C%129)S8)=C6)C7=C%13)=C%13C5(CC(CC)CCCC)CC(CC)CCCC)S4)S3)=C1F)C%14=CC=C(S%14)C%15=CC=C(CCCCCC)S%15,8.61
FC1=C(C2=CC=C(C3=CC(C(CC(CC)CCCC)(C4=C5C=C(C(CC(CC)CCCC)(CC(CC)CCCC)C6=C7SC(C8=CC=C(C9=C(F)C(F)=C(C%10=CC=C(C%11=CC=C(CCCCCC)S%11)S%10)C%12=NSN=C9%12)S8)=C6)C7=C4)CC(CC)CCCC)=C5S3)S2)C%13=NSN=C%13C(C%14=CC=C(C%15=CC=C(CCCCCC)S%15)S%14)=C1F,8.7
CCCCCCCCC1=C(C2=CC=C(C3=C(CCCCCCCC)C=C(C4=CC5=C(C6=CC=C(CC(CC)CCCC)S6)C6=C(C=C([C@H]7CC(CCCCCCCC)=C(C8=CC=C(C9=C(CCCCCCCC)C=C(/C=C%10\SC(=S)N(CC(=O)OCC(CC)CCCC)C%10=O)S9)S8)S7)S6)C(C6=CC=C(CC(CC)CCCC)S6)=C5N4)S3)S2)SC(/C=C2\SC(=S)N(CC(=O)OCC(CC)CCCC)C2=O)=C1,8.85
CCCCC(CC)CC1(CC(CC)CCCC)C2=C(SC(C3=CC=C(C(C4=NSN=C54)=C(F)C(F)=C5C6=CC=C(S6)C7=CC8=C(S7)C9=C(C8(CC(CC)CCCC)CC(CC)CCCC)C=C(C%10=C(C%11(CC(CC)CCCC)CC(CC)CCCC)C=C(C%12=CC=C(C%13=C(F)C(F)=C(C%14=CC=C(C%15=CC=C(CCCCCC)S%15)S%14)C%16=NSN=C%13%16)S%12)S%10)C%11=C9)S3)=C2)C%17=CC(C%18(CC(CC)CCCC)CC(CC)CCCC)=C(C%19=C%18C=C(C%20=CC=C(C%21=C(F)C(F)=C(C%22=CC=C(C%23=CC=C(CCCCCC)S%23)S%22)C%24=NSN=C%21%24)S%20)S%19)C=C%171,8.91
O=C1C(C(C(N2CC(CC)CCCC)=O)=C(C3=CC=C(S3)C4=CC=C(CCCCCCCC)S4)N1CC(CC)CCCC)=C2C5=CC=C(C6=CC(F)=C(C7=C(F)C=C(C8=CC=C(C(N(CC(CC)CCCC)C9=O)=C%10C9=C(C%11=CC=C(C%12=CC=C(CCCCCCCC)S%12)S%11)N(CC(CC)CCCC)C%10=O)S8)S7)S6)S5,9
FC1=C(C2=CC=C(S2)C3=C(OC(CCCCCC)CCCC)C=C(C4=CC=C(/C=C5C(C6=C(C\5=O)C=CC=C6)=O)S4)C(OC(CCCCCC)CCCC)=C3)C7=NSN=C7C(C8=CC=C(S8)C9=C(OC(CCCCCC)CCCC)C=C(C%10=CC=C(/C=C%11C(C%12=C(C\%11=O)C=CC=C%12)=O)S%10)C(OC(CCCCCC)CCCC)=C9)=C1F,9.01
CCCCCCCCCCCCOC(=O)C1=C(C2=CC=C(C3=C(C(=O)OCCCCCCCCCCCC)C=C(C4=CC5=C(C6=CC=C(CC(CC)CCCC)S6)C6=C(C=C(C7=CC(C(=O)OCCCCCCCCCCCC)C(C8=CC=C(C9=C(C(=O)OCCCCCCCCCCCC)C=C(/C=C%10\SC(=S)N(CCCC)C%10=O)S9)S8)S7)S6)C(C6=CC=C(CC(CC)CCC)S6)=C5S4)S3)S2)SC(/C=C2\SC(=S)N(CCCCCC)C2=O)=C1,9.03
CCCCC(CC)CC1=CC=C(C2=C3C=C(/C=C4\SC(=S)N(CC)C4=O)SC3=C(C3=CC=C(CC(CC)CCCC)S3)C3=C2SC(C2=CC4=C(C5=CC(Cl)=C(CC(CC)CCCC)S5)C5=C(C=C(C6=CC7=C(C8=CC=C(CC(CC)CCCC)S8)C8=C(C=C(/C=C9\SC(=S)N(CC)C9=O)S8)C(C8=CC=C(CC(CC)CCCC)S8)=C7S6)S5)C(C5=CC(Cl)=C(CC(CC)CCCC)S5)=C4S2)=C3)S1,9.05
S=C(N(CC)C/1=O)SC1=C\C(S2)=CC3=C2C(C4=CC=C(CC(CC)CCCC)S4)=C5C(SC(C(S6)=CC7=C6C(C8=CC=C(CC(CC)CCCC)S8)=C(C=C(C9=CC%10=C(C(C%11=CC=C(CC(CC)CCCC)S%11)=C(C=C(/C=C%12C(N(CC)C(S/%12)=S)=O)S%13)C%13=C%10C%14=CC=C(CC(CC)CCCC)S%14)S9)S%15)C%15=C7C%16=CC=C(CC(CC)CCCC)S%16)=C5)=C3C%17=CC=C(CC(CC)CCCC)S%17,9.08
CCCCCCCC(CC1=C(F)C=C(C2=C3SC(C4=C(CCCCCC)C5=C(C=C(C6=C(CCCCCC)C=C(/C=C(\C#N)C(=O)OCC(CC)CCCC)S6)S5)S4)=CC3=C(C3=CC(F)=C(CC(CCCCCC)CC(CC)CCCC)S3)C3=C2C=C(C2=C(CCCCCC)C4=C(C=C(C5=C(CCCCCC)C=C(/C=C(\C#N)C(=O)OCC(CC)CCCC)S5)S4)S2)S3)S1)CC(CC)CCCC,9.11
